StateCode,CountyCode,StateName,CountyName,ConfirmedCount_1992_1996,ConfirmedCount_1997_2001,ConfirmedCount_2002_2006,ConfirmedCount_2007_2011
48,395,Texas,Robertson County,,,,
48,397,Texas,Rockwall County,2,1,3,6
48,399,Texas,Runnels County,1,1,1,
48,401,Texas,Rusk County,1,,,1
48,403,Texas,Sabine County,1,2,,
48,405,Texas,San Augustine County,,1,,
48,407,Texas,San Jacinto County,,,,
48,409,Texas,San Patricio County,,,,2
48,411,Texas,San Saba County,,3,2,2
48,413,Texas,Schleicher County,,,,
48,415,Texas,Scurry County,,,,
48,417,Texas,Shackelford County,,,,
48,419,Texas,Shelby County,1,,,
48,421,Texas,Sherman County,,,,
48,423,Texas,Smith County,6,3,3,2
48,425,Texas,Somervell County,1,,,
48,427,Texas,Starr County,,,1,
48,429,Texas,Stephens County,,,,
48,431,Texas,Sterling County,,,,
48,433,Texas,Stonewall County,,,,
48,435,Texas,Sutton County,,,,
48,437,Texas,Swisher County,,,,1
48,439,Texas,Tarrant County,77,67,23,27
48,441,Texas,Taylor County,5,5,5,3
48,443,Texas,Terrell County,,,,1
48,445,Texas,Terry County,,,,
48,447,Texas,Throckmorton County,,,,
48,449,Texas,Titus County,,1,,
48,451,Texas,Tom Green County,2,1,2,
48,453,Texas,Travis County,21,16,96,21
48,455,Texas,Trinity County,1,,,
48,457,Texas,Tyler County,,1,,
48,459,Texas,Upshur County,1,1,2,
48,461,Texas,Upton County,1,,,
48,463,Texas,Uvalde County,1,1,,
48,465,Texas,Val Verde County,2,4,6,1
48,467,Texas,Van Zandt County,,,1,3
48,469,Texas,Victoria County,,4,1,1
48,471,Texas,Walker County,,,1,1
48,473,Texas,Waller County,,,,1
48,475,Texas,Ward County,,,,
48,477,Texas,Washington County,,,1,1
48,479,Texas,Webb County,,3,1,2
48,481,Texas,Wharton County,,,,
48,483,Texas,Wheeler County,1,,,
48,485,Texas,Wichita County,6,2,4,1
48,487,Texas,Wilbarger County,,,,1
48,489,Texas,Willacy County,,,,1
48,491,Texas,Williamson County,8,8,6,5
48,493,Texas,Wilson County,,2,,
48,495,Texas,Winkler County,,,,
48,497,Texas,Wise County,3,2,1,2
48,499,Texas,Wood County,2,3,2,
48,501,Texas,Yoakum County,,,,
48,503,Texas,Young County,3,1,,
48,505,Texas,Zapata County,,,1,
48,507,Texas,Zavala County,,,,
49,0,Utah,Utah,,,,
49,1,Utah,Beaver County,,1,,
49,3,Utah,Box Elder County,1,,,
49,5,Utah,Cache County,,,1,2
49,7,Utah,Carbon County,,,1,
49,9,Utah,Daggett County,,,,
49,11,Utah,Davis County,,2,1,2
49,13,Utah,Duchesne County,,,,1
49,15,Utah,Emery County,,,,
49,17,Utah,Garfield County,,,,
49,19,Utah,Grand County,1,,,
49,21,Utah,Iron County,,,1,
49,23,Utah,Juab County,,,,
49,25,Utah,Kane County,,,,
49,27,Utah,Millard County,,,,
49,29,Utah,Morgan County,,,,
49,31,Utah,Piute County,,,,
49,33,Utah,Rich County,,,,
49,35,Utah,Salt Lake County,5,2,5,9
49,37,Utah,San Juan County,,,,
49,39,Utah,Sanpete County,,,1,
49,41,Utah,Sevier County,,,,
49,43,Utah,Summit County,,,2,5
49,45,Utah,Tooele County,1,,,
49,47,Utah,Uintah County,,,,
49,49,Utah,Utah County,4,2,2,3
49,51,Utah,Wasatch County,,,,
49,53,Utah,Washington County,,,1,3
49,55,Utah,Wayne County,,,,
49,57,Utah,Weber County,1,,,
50,0,Vermont,Vermont,1,,,
50,1,Vermont,Addison County,3,7,21,111
50,3,Vermont,Bennington County,6,17,99,420
50,5,Vermont,Caledonia County,3,2,5,9
50,7,Vermont,Chittenden County,26,16,39,157
50,9,Vermont,Essex County,,3,1,2
50,11,Vermont,Franklin County,,5,3,20
50,13,Vermont,Grand Isle County,,,2,11
50,15,Vermont,Lamoille County,,3,3,16
50,17,Vermont,Orange County,4,5,11,43
50,19,Vermont,Orleans County,1,,5,8
50,21,Vermont,Rutland County,3,9,22,267
50,23,Vermont,Washington County,3,6,17,38
50,25,Vermont,Windham County,7,15,40,240
50,27,Vermont,Windsor County,15,15,21,196
51,0,Virginia,Virginia,,,,250
51,1,Virginia,Accomack County,32,20,57,41
51,3,Virginia,Albemarle County,2,11,23,86
51,5,Virginia,Alleghany County,1,,,1
51,7,Virginia,Amelia County,,,,
51,9,Virginia,Amherst County,3,,1,5
51,11,Virginia,Appomattox County,6,,,3
51,13,Virginia,Arlington County,14,13,45,118
51,15,Virginia,Augusta County,3,5,2,77
51,17,Virginia,Bath County,,,,
51,19,Virginia,Bedford County,10,9,3,15
51,21,Virginia,Bland County,,,1,
51,23,Virginia,Botetourt County,1,,,1
51,25,Virginia,Brunswick County,,,,1
51,27,Virginia,Buchanan County,1,,1,
51,29,Virginia,Buckingham County,2,4,1,3
51,31,Virginia,Campbell County,6,,5,11
51,33,Virginia,Caroline County,,2,2,10
51,35,Virginia,Carroll County,,1,1,3
51,36,Virginia,Charles City County,,,,1
51,37,Virginia,Charlotte County,10,7,,
51,41,Virginia,Chesterfield County,17,9,15,48
51,43,Virginia,Clarke County,,2,8,58
51,45,Virginia,Craig County,,,,
51,47,Virginia,Culpeper County,1,,10,42
51,49,Virginia,Cumberland County,1,,1,
51,51,Virginia,Dickenson County,,,,
51,53,Virginia,Dinwiddie County,,,3,3
51,57,Virginia,Essex County,,1,2,1
51,59,Virginia,Fairfax County,70,107,185,852
51,61,Virginia,Fauquier County,2,6,47,126
51,63,Virginia,Floyd County,25,2,,40
51,65,Virginia,Fluvanna County,5,1,5,6
51,67,Virginia,Franklin County,,1,1,1
51,69,Virginia,Frederick County,2,3,7,205
51,71,Virginia,Giles County,,,,3
51,73,Virginia,Gloucester County,4,,1,1
51,75,Virginia,Goochland County,,1,2,7
51,77,Virginia,Grayson County,,1,,2
51,79,Virginia,Greene County,,2,4,21
51,81,Virginia,Greensville County,,,1,
51,83,Virginia,Halifax County,6,2,,1
51,85,Virginia,Hanover County,2,8,5,23
51,87,Virginia,Henrico County,4,10,11,29
51,89,Virginia,Henry County,4,6,2,1
51,91,Virginia,Highland County,,,,
51,93,Virginia,Isle of Wight County,6,2,2,
51,95,Virginia,James City County,5,2,5,24
51,97,Virginia,King and Queen County,,1,1,
51,99,Virginia,King George County,1,2,11,23
51,101,Virginia,King William County,1,,,3
51,103,Virginia,Lancaster County,3,,,8
51,105,Virginia,Lee County,3,1,1,
51,107,Virginia,Loudoun County,8,153,417,935
51,109,Virginia,Louisa County,5,,3,10
51,111,Virginia,Lunenburg County,,,,1
51,113,Virginia,Madison County,,3,1,8
51,115,Virginia,Mathews County,,,,1
51,117,Virginia,Mecklenburg County,2,2,,1
51,119,Virginia,Middlesex County,1,2,,1
51,121,Virginia,Montgomery County,5,8,5,82
51,125,Virginia,Nelson County,6,1,,15
51,127,Virginia,New Kent County,,,1,
51,131,Virginia,Northampton County,13,6,19,24
51,133,Virginia,Northumberland County,1,1,1,5
51,135,Virginia,Nottoway County,8,1,,2
51,137,Virginia,Orange County,3,1,2,15
51,139,Virginia,Page County,3,1,4,15
51,141,Virginia,Patrick County,3,,,1
51,143,Virginia,Pittsylvania County,,6,,1
51,145,Virginia,Powhatan County,,,,2
51,147,Virginia,Prince Edward County,2,4,1,3
51,149,Virginia,Prince George County,,,11,6
51,153,Virginia,Prince William County,57,34,127,199
51,155,Virginia,Pulaski County,,,1,31
51,157,Virginia,Rappahannock County,1,,6,20
51,159,Virginia,Richmond County,1,,3,1
51,161,Virginia,Roanoke County,,2,2,7
51,163,Virginia,Rockbridge County,1,3,3,10
51,165,Virginia,Rockingham County,2,6,5,71
51,167,Virginia,Russell County,1,,1,
51,169,Virginia,Scott County,,,,1
51,171,Virginia,Shenandoah County,1,1,,59
51,173,Virginia,Smyth County,,,1,
51,175,Virginia,Southampton County,1,,,
51,177,Virginia,Spotsylvania County,2,8,17,34
51,179,Virginia,Stafford County,1,9,14,31
51,181,Virginia,Surry County,,,,
51,183,Virginia,Sussex County,1,1,1,
51,185,Virginia,Tazewell County,2,,3,
51,187,Virginia,Warren County,3,13,13,121
51,191,Virginia,Washington County,2,,,3
51,193,Virginia,Westmoreland County,1,1,,
51,195,Virginia,Wise County,,1,1,
51,197,Virginia,Wythe County,,1,1,4
51,199,Virginia,York County,1,4,12,14
51,510,Virginia,Alexandria city,4,1,14,32
51,515,Virginia,Bedford city,,,,
51,520,Virginia,Bristol city,,,,
51,530,Virginia,Buena Vista city,,1,,
51,540,Virginia,Charlottesville city,,,,27
51,550,Virginia,Chesapeake city,1,4,18,31
51,570,Virginia,Colonial Heights city,,,3,1
51,580,Virginia,Covington city,,,,
51,590,Virginia,Danville city,2,1,1,4
51,595,Virginia,Emporia city,,,,
51,600,Virginia,Fairfax city,,,,
51,610,Virginia,Falls Church city,,,,5
51,620,Virginia,Franklin city,,,,
51,630,Virginia,Fredericksburg city,2,4,6,1
51,640,Virginia,Galax city,,,,1
51,650,Virginia,Hampton city,5,3,13,6
51,660,Virginia,Harrisonburg city,,,,14
51,670,Virginia,Hopewell city,,1,,1
51,678,Virginia,Lexington city,,,,2
51,680,Virginia,Lynchburg city,3,1,17,52
51,683,Virginia,Manassas city,,,,5
51,685,Virginia,Manassas Park city,,,,4
51,690,Virginia,Martinsville city,,,,
51,700,Virginia,Newport News city,7,4,14,15
51,710,Virginia,Norfolk city,7,1,10,6
51,720,Virginia,Norton city,,,,
51,730,Virginia,Petersburg city,1,2,1,
51,735,Virginia,Poquoson city,,,1,2
51,740,Virginia,Portsmouth city,2,4,7,4
51,750,Virginia,Radford city,,,,17
51,760,Virginia,Richmond city,1,4,9,16
51,770,Virginia,Roanoke city,7,1,1,2
51,775,Virginia,Salem city,4,,,5
51,790,Virginia,Staunton city,,,,11
51,800,Virginia,Suffolk city,4,1,9,4
51,810,Virginia,Virginia Beach city,11,10,2,14
51,820,Virginia,Waynesboro city,2,,,8
51,830,Virginia,Williamsburg city,7,9,27,13
51,840,Virginia,Winchester city,,,,19
53,0,Washington,Washington,,,,
53,1,Washington,Adams County,,,,
53,3,Washington,Asotin County,,,,
53,5,Washington,Benton County,1,2,1,
53,7,Washington,Chelan County,,2,,
53,9,Washington,Clallam County,,1,,
53,11,Washington,Clark County,4,2,3,8
53,13,Washington,Columbia County,,,,
53,15,Washington,Cowlitz County,1,,1,2
53,17,Washington,Douglas County,,,,
53,19,Washington,Ferry County,,,,1
53,21,Washington,Franklin County,,,,1
53,23,Washington,Garfield County,,,,
53,25,Washington,Grant County,,,,
53,27,Washington,Grays Harbor County,1,,2,
53,29,Washington,Island County,3,1,,6
53,31,Washington,Jefferson County,,1,,2
53,33,Washington,King County,19,19,22,23
53,35,Washington,Kitsap County,7,,1,5
53,37,Washington,Kittitas County,1,1,,
53,39,Washington,Klickitat County,1,,,1
53,41,Washington,Lewis County,1,,,1
53,43,Washington,Lincoln County,,,,
53,45,Washington,Mason County,,1,1,1
53,47,Washington,Okanogan County,2,,,1
53,49,Washington,Pacific County,,1,1,
53,51,Washington,Pend Oreille County,,,,
53,53,Washington,Pierce County,1,4,8,5
53,55,Washington,San Juan County,,,1,2
53,57,Washington,Skagit County,2,3,,3
53,59,Washington,Skamania County,,,,
53,61,Washington,Snohomish County,3,3,2,4
53,63,Washington,Spokane County,1,1,3,3
53,65,Washington,Stevens County,,,1,1
53,67,Washington,Thurston County,1,1,3,1
53,69,Washington,Wahkiakum County,,,,
53,71,Washington,Walla Walla County,,,,
53,73,Washington,Whatcom County,1,2,2,7
53,75,Washington,Whitman County,1,1,,
53,77,Washington,Yakima County,4,4,1,
54,0,West Virginia,West Virginia,1,,,3
54,1,West Virginia,Barbour County,1,,1,1
54,3,West Virginia,Berkeley County,5,20,88,329
54,5,West Virginia,Boone County,1,,,
54,7,West Virginia,Braxton County,1,1,1,1
54,9,West Virginia,Brooke County,1,1,1,
54,11,West Virginia,Cabell County,8,,1,1
54,13,West Virginia,Calhoun County,1,2,,1
54,15,West Virginia,Clay County,1,,,
54,17,West Virginia,Doddridge County,,,2,
54,19,West Virginia,Fayette County,7,1,1,2
54,21,West Virginia,Gilmer County,1,2,,
54,23,West Virginia,Grant County,,1,2,3
54,25,West Virginia,Greenbrier County,14,1,1,2
54,27,West Virginia,Hampshire County,1,6,,15
54,29,West Virginia,Hancock County,3,1,,
54,31,West Virginia,Hardy County,,,1,
54,33,West Virginia,Harrison County,1,4,4,1
54,35,West Virginia,Jackson County,2,,,
54,37,West Virginia,Jefferson County,1,10,39,129
54,39,West Virginia,Kanawha County,3,6,1,5
54,41,West Virginia,Lewis County,1,,,
54,43,West Virginia,Lincoln County,,,,
54,45,West Virginia,Logan County,2,1,1,
55,29,Wisconsin,Door County,3,2,6,15
54,47,West Virginia,McDowell County,,1,1,1
54,49,West Virginia,Marion County,6,1,5,
54,51,West Virginia,Marshall County,1,2,1,1
54,53,West Virginia,Mason County,3,,1,1
54,55,West Virginia,Mercer County,2,3,1,2
54,57,West Virginia,Mineral County,4,4,1,4
54,59,West Virginia,Mingo County,2,,,
54,61,West Virginia,Monongalia County,1,5,1,3
54,63,West Virginia,Monroe County,2,1,1,1
54,65,West Virginia,Morgan County,,2,17,60
54,67,West Virginia,Nicholas County,1,,1,
54,69,West Virginia,Ohio County,3,4,3,
54,71,West Virginia,Pendleton County,2,2,,1
54,73,West Virginia,Pleasants County,1,,,
54,75,West Virginia,Pocahontas County,1,1,,
54,77,West Virginia,Preston County,2,,1,1
54,79,West Virginia,Putnam County,2,1,,2
54,81,West Virginia,Raleigh County,10,,1,3
54,83,West Virginia,Randolph County,13,1,1,
54,85,West Virginia,Ritchie County,,,1,
54,87,West Virginia,Roane County,3,1,,
54,89,West Virginia,Summers County,3,,,1
54,91,West Virginia,Taylor County,3,,,1
54,93,West Virginia,Tucker County,1,,,3
54,95,West Virginia,Tyler County,,,1,1
54,97,West Virginia,Upshur County,2,,1,1
54,99,West Virginia,Wayne County,1,1,,
54,101,West Virginia,Webster County,,1,,
54,103,West Virginia,Wetzel County,1,1,1,
54,105,West Virginia,Wirt County,,1,,
54,107,West Virginia,Wood County,3,3,,2
54,109,West Virginia,Wyoming County,2,1,,
55,0,Wisconsin,Wisconsin,,3,1,31
55,1,Wisconsin,Adams County,5,5,33,139
55,3,Wisconsin,Ashland County,4,11,40,59
55,5,Wisconsin,Barron County,106,102,222,386
55,7,Wisconsin,Bayfield County,21,15,22,72
55,9,Wisconsin,Brown County,17,3,14,68
55,11,Wisconsin,Buffalo County,42,18,46,73
55,13,Wisconsin,Burnett County,113,111,123,164
55,15,Wisconsin,Calumet County,2,3,8,30
55,17,Wisconsin,Chippewa County,105,123,216,316
55,19,Wisconsin,Clark County,86,100,139,192
55,21,Wisconsin,Columbia County,22,37,104,259
55,23,Wisconsin,Crawford County,2,18,81,54
55,25,Wisconsin,Dane County,77,94,259,529
55,27,Wisconsin,Dodge County,25,12,16,50
55,31,Wisconsin,Douglas County,37,60,104,149
55,33,Wisconsin,Dunn County,81,96,93,244
55,35,Wisconsin,Eau Claire County,260,248,391,476
55,37,Wisconsin,Florence County,,,1,4
55,39,Wisconsin,Fond du Lac County,14,17,14,16
55,41,Wisconsin,Forest County,1,1,3,5
55,43,Wisconsin,Grant County,3,19,57,59
55,45,Wisconsin,Green County,1,2,5,27
55,47,Wisconsin,Green Lake County,1,2,8,34
55,49,Wisconsin,Iowa County,9,29,36,83
55,51,Wisconsin,Iron County,1,2,3,24
55,53,Wisconsin,Jackson County,17,57,88,146
55,55,Wisconsin,Jefferson County,9,5,17,50
55,57,Wisconsin,Juneau County,6,32,91,134
55,59,Wisconsin,Kenosha County,5,8,7,18
55,61,Wisconsin,Kewaunee County,,,2,4
55,63,Wisconsin,La Crosse County,90,202,246,147
55,65,Wisconsin,Lafayette County,,,1,3
55,67,Wisconsin,Langlade County,2,,3,44
55,69,Wisconsin,Lincoln County,11,15,162,234
55,71,Wisconsin,Manitowoc County,,,7,17
55,73,Wisconsin,Marathon County,5,43,238,558
55,75,Wisconsin,Marinette County,3,6,15,110
55,77,Wisconsin,Marquette County,5,6,30,168
55,78,Wisconsin,Menominee County,,1,2,26
55,79,Wisconsin,Milwaukee County,15,15,11,156
55,81,Wisconsin,Monroe County,39,93,200,256
55,83,Wisconsin,Oconto County,1,1,2,20
55,85,Wisconsin,Oneida County,38,35,221,276
55,87,Wisconsin,Outagamie County,6,17,34,110
55,89,Wisconsin,Ozaukee County,3,3,3,32
55,91,Wisconsin,Pepin County,3,8,14,46
55,93,Wisconsin,Pierce County,10,32,46,87
55,95,Wisconsin,Polk County,187,146,153,268
55,97,Wisconsin,Portage County,16,184,341,499
55,99,Wisconsin,Price County,20,20,100,159
55,101,Wisconsin,Racine County,4,12,9,36
55,103,Wisconsin,Richland County,4,33,112,149
55,105,Wisconsin,Rock County,8,10,33,66
55,107,Wisconsin,Rusk County,31,37,118,157
55,109,Wisconsin,St. Croix County,77,69,113,253
55,111,Wisconsin,Sauk County,28,72,81,222
55,113,Wisconsin,Sawyer County,77,75,177,163
55,115,Wisconsin,Shawano County,3,4,30,110
55,117,Wisconsin,Sheboygan County,4,12,19,36
55,119,Wisconsin,Taylor County,16,14,28,73
55,121,Wisconsin,Trempealeau County,30,50,154,142
55,123,Wisconsin,Vernon County,20,47,120,157
55,125,Wisconsin,Vilas County,21,12,46,134
55,127,Wisconsin,Walworth County,2,7,24,84
55,129,Wisconsin,Washburn County,134,138,197,186
55,131,Wisconsin,Washington County,7,8,6,63
55,133,Wisconsin,Waukesha County,30,23,29,177
55,135,Wisconsin,Waupaca County,12,33,158,227
55,137,Wisconsin,Waushara County,4,6,45,184
55,139,Wisconsin,Winnebago County,37,10,32,113
55,141,Wisconsin,Wood County,22,121,289,314
56,0,Wyoming,Wyoming,2,1,,1
56,1,Wyoming,Albany County,2,1,1,
56,3,Wyoming,Big Horn County,1,,,
56,5,Wyoming,Campbell County,3,1,,
56,7,Wyoming,Carbon County,,,,
56,9,Wyoming,Converse County,2,,,
56,11,Wyoming,Crook County,,,,
56,13,Wyoming,Fremont County,1,,1,1
56,15,Wyoming,Goshen County,,,,
56,17,Wyoming,Hot Springs County,,,,
56,19,Wyoming,Johnson County,,1,,1
56,21,Wyoming,Laramie County,2,3,3,1
56,23,Wyoming,Lincoln County,,1,,
56,25,Wyoming,Natrona County,,,2,
56,27,Wyoming,Niobrara County,,,,
56,29,Wyoming,Park County,4,,,1
56,31,Wyoming,Platte County,,,,
56,33,Wyoming,Sheridan County,5,2,,
56,35,Wyoming,Sublette County,,,,
56,37,Wyoming,Sweetwater County,1,1,2,
56,39,Wyoming,Teton County,3,,3,1
56,41,Wyoming,Uinta County,,,,
56,43,Wyoming,Washakie County,,,,
56,45,Wyoming,Weston County,,,,
